train/policy_loss,train/entropy_loss,time/total_timesteps,train/learning_rate,train/value_loss,time/iterations,train/n_updates,train/explained_variance,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
0.12205557525157928,-1.329467535018921,57000,0.00025,0.014591893181204796,11400,11399,-4861.2793,51,1103,1312.0,534.7549438476562,,
0.05576056241989136,-1.3282288312911987,57500,0.00025,0.0026826136745512486,11500,11499,-14.171117,52,1103,1295.6136363636363,533.9378051757812,,
-0.18598346412181854,-1.308287262916565,58000,0.00025,0.01723446510732174,11600,11599,-3.51473,52,1104,1285.3777777777777,526.4296264648438,,
13.596166610717773,-1.3233356475830078,58500,0.00025,158.4583740234375,11700,11699,0.5521772,52,1104,1285.3777777777777,526.4296264648438,,
-0.471686452627182,-1.33269464969635,59000,0.00025,0.21022769808769226,11800,11799,-839.5806,53,1104,1285.3777777777777,526.4296264648438,,
0.01567654497921467,-1.2932928800582886,59500,0.00025,0.0003051456587854773,11900,11899,-28.842144,53,1104,1285.3777777777777,526.4296264648438,,
-0.1578468382358551,-1.3134196996688843,60000,0.00025,0.012466141022741795,12000,11999,0.9896856,54,1104,1285.3777777777777,526.4296264648438,,
-0.004419413395226002,-1.3292555809020996,60500,0.00025,1.7892138203023933e-05,12100,12099,-0.40537608,54,1105,1285.3777777777777,526.4296264648438,,
11.350043296813965,-1.304840326309204,61000,0.00025,117.35002136230469,12200,12199,0.5434493,55,1105,1322.6521739130435,544.8013916015625,,
-2.2533812522888184,-1.3100557327270508,61500,0.00025,3.880352020263672,12300,12299,-4.820905,55,1105,1322.6521739130435,544.8013916015625,,
-0.0983673557639122,-1.3324527740478516,62000,0.00025,0.006875292863696814,12400,12399,0.36005265,56,1105,1322.6521739130435,544.8013916015625,,
0.06754355132579803,-1.3135143518447876,62500,0.00025,0.004492429085075855,12500,12499,-4.455975,56,1105,1322.6521739130435,544.8013916015625,,
0.0040749977342784405,-1.3170254230499268,63000,0.00025,1.3008811038162094e-05,12600,12599,-4.011709,56,1105,1322.6521739130435,544.8013916015625,,
-2.509157419204712,-1.3176645040512085,63500,0.00025,3.0714011192321777,12700,12699,0.9820712,57,1105,1322.6521739130435,544.8013916015625,,
0.010501036420464516,-1.3073338270187378,64000,0.00025,9.815534576773643e-05,12800,12799,-0.3968016,57,1105,1358.340425531915,577.1740112304688,,
0.055384159088134766,-1.3045849800109863,64500,0.00025,0.002560784574598074,12900,12899,0.5476309,58,1106,1358.340425531915,577.1740112304688,,
-0.07489395141601562,-1.3012322187423706,65000,0.00025,0.004332282580435276,13000,12999,0.13486195,58,1105,1358.340425531915,577.1740112304688,,
-0.026801178231835365,-1.3140490055084229,65500,0.00025,0.005671716760843992,13100,13099,-1.0507281,59,1105,1358.340425531915,577.1740112304688,,
-6.375032424926758,-1.309494972229004,66000,0.00025,33.48310470581055,13200,13199,-9886.89,59,1105,1358.340425531915,577.1740112304688,,
0.005634135566651821,-1.3341648578643799,66500,0.00025,0.0017033446347340941,13300,13299,0.59414953,60,1105,1358.340425531915,577.1740112304688,,
-7.488072395324707,-1.3053312301635742,67000,0.00025,63.558067321777344,13400,13399,-449.49927,60,1106,1392.5416666666667,586.5557250976562,,
-0.1532939225435257,-1.31061851978302,67500,0.00025,0.008385932072997093,13500,13499,0.71624875,61,1106,1392.5416666666667,586.5557250976562,,
0.0004165263380855322,-1.3159151077270508,68000,0.00025,0.00012481193698477,13600,13599,-1.259721,61,1106,1392.5416666666667,586.5557250976562,,
-0.0861055850982666,-1.3315237760543823,68500,0.00025,0.005554176401346922,13700,13699,0.45955706,61,1106,1392.5416666666667,586.5557250976562,,
0.03431076556444168,-1.3116588592529297,69000,0.00025,0.0010538275819271803,13800,13799,0.685544,62,1106,1392.5416666666667,586.5557250976562,,
-0.017419112846255302,-1.315592885017395,69500,0.00025,0.0011450675083324313,13900,13899,-0.042539477,62,1106,1392.5416666666667,586.5557250976562,,
-0.19639571011066437,-1.3294377326965332,70000,0.00025,0.0186760313808918,14000,13999,0.18123567,63,1107,1425.3469387755101,580.33056640625,,
